,MarketCapitalization,BookValue,DividendYield,DividendPerShare,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY
2297,1.7989905597784315e-06,5.75,0.0,0.0,-2.964,12.67,-2.576,-1.819,-0.443,-1.5,0.0028460443988787875,0.0070186098676649055,0.0,-0.428
2298,0.019390517840147108,-5.88,0.0132,3.16,6.8,51.98,0.135,0.2,0.0945,0.0,0.017319420556228336,0.02733605563917347,-0.074,0.126
2299,0.002031802716383161,24.17,0.0378,3.04,6.06,66.19,0.092,0.129,0.114,27.17,0.00895613773578348,0.014816322398206419,0.567,0.23
2300,4.208560242195545e-06,1.059,0.0,0.0,-0.18,0.364,-0.431,-0.405,-0.0602,-0.121,0.0028342318661346475,0.006990563877470633,0.0,0.237
2301,3.373622955491921e-05,2.486,0.0,0.0,-4.719,0.378,-0.421,-5.07,-0.0261,-0.0487,0.0028665925794928502,0.0070532542636276225,0.0,2.345
2302,0.000995242056126552,76.39,0.0,0.0,-53.33,44.97,-2.614,0.0314,0.0036,-10.04,0.003654351211049723,0.009086867634803616,-0.775,-0.021
2303,1.4800876825047372e-05,11.39,0.0188,0.16,0.66,3.154,0.216,0.232,0.0073,0.0489,0.0028359417081909037,0.0070222535232203195,0.198,0.078
2304,0.00013302370126173278,0.16,0.0,0.0,0.28,0.0,0.0,0.0,-0.0076,0.0,0.0028214886409359797,0.0069806627488636615,-0.646,0.0
2305,0.012412724193077092,134.46,0.0283,4.8,10.51,44.38,0.249,0.39,0.0096,0.0787,0.014071016423769064,0.03748746305418249,-0.044,0.366
2306,2.1815540826381008e-05,6.76,0.0,0.0,-0.611,9.56,0.0588,0.0392,0.0257,0.0846,0.0030603580626610153,0.00724556948128817,0.0,-0.12
2307,0.005780417026956955,13.72,0.0,0.0,0.37,11.32,0.0339,0.27,0.123,0.499,0.008153337811424634,0.017773491322694134,0.03,0.01
2308,6.45235452445625e-06,0.871,0.0,0.0,-1.932,0.241,0.0,0.0,-0.369,-0.907,0.0028251027385767544,0.0067519964602534965,0.0,0.0
2309,0.003307805060759477,24.2,0.0062,0.25,9.8,24.06,0.414,0.604,0.23,0.501,0.007535016385537725,0.014333540551367051,0.649,0.638
2310,1.1379005487955284e-05,0.074,0.0,0.0,-1.384,0.623,-2.305,-2.179,-0.284,-2.122,0.0028798243309933057,0.006749512378215993,0.0,0.782
2311,1.6541348413400652e-05,9.93,0.0364,1.16,2.25,73.71,0.0324,0.0228,0.0348,0.211,0.0030580516867872703,0.007612308491731864,-0.576,-0.1
2312,0.0016805140964278073,15.16,0.0299,0.34,2.63,3.757,0.722,1.023,0.11,0.18,0.004773352276721663,0.011642847253222266,0.781,-0.01
2313,0.00134687770719152,100.67,0.0,0.0,25.55,157.19,0.167,0.218,0.156,0.297,0.012455531394883567,0.014208853712901606,0.352,0.252
2314,2.036749398186443e-05,0.37,0.0,0.0,3.38,0.045,0.0,-7.5,-0.3,-0.729,0.0028231298566784133,0.007011202878107734,0.0,-0.998
2315,0.0043983537249880095,40.03,0.0295,5.58,8.55,62.42,0.138,0.229,0.0576,0.2,0.007018680640938265,0.013151263328193833,0.363,0.308
2316,6.053417597527772e-05,0.178,0.0,0.0,-0.115,0.01,0.0,-12.15,-0.282,-0.497,0.002825019655872369,0.006907498235824046,0.0,-1.0
2317,1.2681860640287669e-05,1.41,0.111,1.475,1.524,1.747,0.872,0.938,0.615,110.83,0.0028268984881493456,0.006985230040428486,0.758,34492.43
2318,6.677903481544377e-05,8.21,0.0,0.0,-3.303,27.92,-0.0707,-0.0703,-0.0763,-0.216,0.004064601973727348,0.006974598370448218,1.75,0.24
2319,2.0486530755860784e-05,0.064,0.0,0.0,-0.109,0.0,0.0,0.0,-0.0056,-1.237,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2320,0.0021617190857792117,12.04,0.0,0.0,5.93,9.68,0.652,0.197,0.0613,0.669,0.00394338763133689,0.009023146404886124,13.05,0.148
2321,0.00038059722588013343,2.108,0.0,0.0,-1.385,0.448,-1.736,-2.513,-0.292,-0.522,0.0030243284170771434,0.0072822272911128635,0.0,0.374
2322,0.00014433751083166863,17.93,0.0,0.0,0.474,54.35,0.0089,0.0411,0.028,2.641,0.005993087798153002,0.008525419837772549,-0.16,0.124
2323,0.0008646252452629343,46.29,0.0035,0.2,4.334,63.62,0.0686,0.126,0.0486,9.55,0.006302321623876316,0.009225890744299267,-0.664,0.145
2324,0.0029054786265471436,34.41,0.0,0.0,1.35,116.05,0.0124,0.0224,0.0178,0.0443,0.01707689217220216,0.012743562106662078,-0.567,0.045
2325,0.025280774678770806,45.62,0.0079,0.43,7.75,27.66,0.282,0.316,0.097,0.185,0.053930646732453943,0.07686684120477416,-0.432,-0.197
2326,0.00015488198305198172,0.038,0.0,0.0,-4.954,0.0,0.0,0.0,-0.942,0.0,0.0028214886409359797,0.006979431428620019,0.0,0.0
2327,0.003019207440642647,30.29,0.022,0.7,5.97,25.78,0.234,0.407,0.0989,0.25,0.009462008382938527,0.01840047061185626,3.827,0.696
2328,7.380641478513215e-05,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2329,0.002768654807050168,33.9,0.0047,1.21,27.05,851.5,0.0321,0.0462,0.145,0.835,0.03718715548302679,0.012334513245482449,1.332,0.379
2330,0.00012720327507768805,19.85,0.0285,0.66,1.44,11.58,0.132,0.178,0.006,0.0697,0.003055122190630633,0.007660753119969326,-0.772,0.101
2331,0.00021597094099109741,0.516,0.0,0.0,-0.308,0.007,0.0,-43.01,-0.27,-0.502,0.002823517520577077,0.006993223957223344,0.0,-0.579
2332,0.00028988856733893074,2.002,0.0,0.0,-1.058,0.685,-0.829,-0.86,-0.113,-0.257,0.0031645703604259983,0.0067657293105458476,0.0,0.047
2333,0.0007781970623568631,4.295,0.0213,0.232,0.48,7.92,0.0614,0.104,0.0537,0.112,0.004894235949948666,0.008812547538868568,-0.643,0.121
2334,1.213643490734617e-05,6.9,0.0,0.0,1.88,3.998,0.499,0.5,0.198,0.341,0.002835687308950075,0.007007347522443455,0.667,0.497
2335,0.0002668046193012452,2.497,0.0,0.0,-0.168,0.414,-0.563,-0.609,-0.0566,-0.0912,0.0028912613299136225,0.007132758465794327,0.0,0.05
2336,0.0012204290971922762,7.84,0.0,0.0,1.48,13.89,0.113,0.157,0.0947,0.228,0.004612012311421121,0.00947395700963147,1.917,0.244
2337,0.00036488428665597,6.71,0.0241,0.54,1.478,24.38,0.061,0.0872,0.0924,24.02,0.004294189395718421,0.008048320202881317,0.695,0.14
2338,0.00012243585015271792,24.74,0.0,0.0,1.89,11.41,0.175,0.283,0.0075,0.0885,0.0029940730194480724,0.007460528062136728,-0.179,0.103
2339,0.0007204891060371508,11.33,0.0,0.0,-0.109,8.23,-0.117,-0.0889,-0.0289,-0.082,0.0039205066545490875,0.009459716280218092,0.0,-0.065
2340,3.259647051844107e-05,0.461,0.0,0.0,-0.827,0.0,0.0,0.0,-0.378,-0.664,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2341,1.1143270997686686e-06,1.109,0.0,0.0,-1.731,2.272,-0.726,-0.717,-0.47,-113.75,0.0028473195522256984,0.0070325182128218484,0.0,-0.095
