,MarketCapitalization,BookValue,DividendYield,DividendPerShare,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY
1808,8388700,14.74,0.0,0.0,-0.668,10.0,0.0,-2.658,-0.214,-0.7,19271000,11621000,0.0,-0.061
1809,317391000,-1.018,0.0,0.0,0.64,10.57,0.0657,0.162,0.094,0.0,273800000,158200000,0.167,-0.035
1810,142362000,0.29,0.0,0.0,-0.577,2.49,-0.241,-0.202,-0.165,-8.35,265300000,75925000,0.0,0.045
1811,2759666000,0.369,0.0,0.0,-3.777,2.027,-1.794,-1.752,-0.23,-1.829,242182000,144309000,0.0,0.449
1812,6919441000,16.32,0.0,0.0,-1.555,12.59,-0.145,-0.141,-0.0761,-0.146,348354000,200115000,0.0,0.77
1813,1750453000,31.34,0.0205,0.5,1.72,882.44,0.002,0.0041,0.0209,0.0571,55108198000,788200000,1.0,0.875
1814,1512704000,3.976,0.0,0.0,-1.852,4.671,-0.327,-0.316,-0.122,-0.367,289419000,172988000,0.0,0.279
1815,121375072000,24.2,0.0505,1.442,3.23,16.98,0.191,0.115,0.0293,0.14,69540004000,43815000000,-0.852,-0.201
1816,144469000,0.003,0.0,0.0,-0.119,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1817,105349000,-18.93,0.0,0.0,0.082,23.66,-0.128,0.114,0.0289,0.0,52686000,11135000,12.38,0.501
1818,121252000,5.63,0.0,0.0,0.52,10.04,0.0515,0.0834,0.0613,0.0965,106781000,41224000,0.15,0.455
1819,114594922000,58.31,0.0081,2.72,7.28,45.45,0.162,0.207,0.0761,0.157,12726000000,10460000000,0.185,-0.057
1820,63227000,0.067,0.0,0.0,-1.036,0.401,-1.926,-2.019,-0.719,-4.774,7730000,4652000,1.25,0.205
1821,926721000,9.19,0.0,0.0,3.28,5.37,0.784,0.779,0.164,0.59,373216000,391290000,2.111,-0.313
1822,187534000,3.288,0.0,0.0,0.06,4.974,-0.0236,-0.0216,-0.0151,-0.0353,112431000,37067000,-0.891,0.065
1823,19867359000,16.87,0.0284,0.88,0.58,3.579,0.165,0.289,0.0213,0.0361,2170530000,1217310000,0.08,0.114
1824,9815500,0.106,0.0,0.0,-0.626,0.299,-2.301,-2.061,-0.722,-4.407,3592300,4033800,0.0,0.075
1825,56956000,3.337,0.0,0.0,-2.644,0.0,0.0,0.0,-0.291,-0.516,0,0,0.0,0.0
1826,8070000,1.405,0.0,0.0,-0.332,1.664,-0.402,-0.511,-0.171,-0.355,22209000,14874000,0.0,-0.274
1827,987798000,2.894,0.0,0.0,-0.657,0.046,0.0,-8.13,-0.074,-0.183,8972000,1104000,0.0,10.86
1828,5727456000,4.185,0.0,0.0,0.07,6.18,0.0084,0.0236,0.0053,0.013,875484000,167368000,-0.437,0.2
1829,50104000,26.56,0.0,0.0,0.81,0.0,0.0,0.0,-0.0089,3.097,0,0,0.676,0.0
1830,2756086000,43.98,0.0119,1.22,5.27,75.33,0.0704,0.0962,0.071,0.126,1866200000,434900000,0.649,0.364
1831,1079359000,2.494,0.0,0.0,-2.3,0.0,0.0,0.0,-0.356,-0.714,0,0,0.0,0.0
1832,13195357000,26.68,0.0517,1.85,5.23,56.87,0.0914,0.09,0.0437,0.203,21113999000,5531000000,0.2,0.099
1833,3166841000,18.03,0.0218,1.75,3.22,31.0,0.104,0.161,0.0888,0.173,986584000,487902000,0.083,0.068
1834,16108100,0.156,0.0,0.0,-0.177,0.479,-0.363,-0.548,-0.318,-0.986,7833400,4574800,0.0,0.256
1835,13388560000,8.58,0.0342,1.14,2.515,24.05,0.106,0.15,0.051,30.37,9447800000,2150700000,0.067,0.015
1836,4487084000,52.24,0.0,0.0,5.03,28.16,0.183,0.223,0.0668,0.101,1460475000,696398000,0.05,-0.08
1837,489917000,56.69,0.0,0.0,22.06,22.6,0.979,0.354,0.0977,0.5,298247000,55764000,2.233,0.31
1838,642819000,5.67,0.0,0.0,0.1,0.082,0.0,-25.33,-0.151,-0.338,4678000,0,0.0,0.0
1839,358656000,0.139,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0,-0.874,0.0
1840,14676800,0.955,0.0,0.0,0.05,3.082,-0.0403,-0.0058,-0.0055,-0.132,88074000,33199900,0.071,0.498
1841,70019000,3.328,0.0,0.0,-0.94,0.051,0.0,-21.47,-0.174,-0.299,315270,0,0.0,-0.912
1842,264443000,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1843,40441180000,28.78,0.0,0.0,6.14,75.7,0.0826,0.135,0.0502,21.15,14307000000,4641000000,0.112,0.05
1844,22088714000,21.61,0.0015,0.08,1.33,14.07,0.119,0.131,0.0322,0.0631,5711400000,1988500000,0.171,0.144
1845,1446342000,20.54,0.0,0.0,-0.272,47.24,-0.182,-0.145,-0.103,-0.359,1280959000,551522000,-0.37,-0.369
1846,6625156000,9.11,0.0,0.0,0.03,5.26,0.0053,0.1,0.0137,0.0029,683085000,464104000,0.235,0.135
1847,37575600,1.13,0.0,0.0,-0.355,3.585,-0.155,-0.15,-0.112,-0.407,57031000,22831000,0.0,0.103
1848,16006710000,1.821,0.0464,2.474,1.698,17.16,0.0996,0.205,0.0427,66.02,4984112000,2604302000,1.87,0.139
1849,400444000,5.55,0.0,0.0,1.03,4.016,0.259,0.288,0.115,0.19,50312000,32049900,0.35,0.229
1850,44698100,0.166,0.0,0.0,-2.959,0.294,0.0,-9.09,-3.759,-80.81,28387000,18161000,0.0,0.088
1851,60912000,21.29,0.0215,0.375,1.82,8.95,0.212,0.296,0.0075,0.0764,27587000,27275000,0.016,0.043
1852,4129178000,16.06,0.0319,0.52,0.63,2.737,0.208,0.122,0.0097,0.0515,540231000,147461000,-0.361,1.618
1853,3339299000,7.95,0.0,0.0,-4.219,12.78,-0.338,-0.26,-0.134,-0.48,380108000,213567000,0.0,0.216
1854,1880623000,3.855,0.0,0.0,0.93,2.681,0.399,0.568,0.141,0.286,420527000,343348000,-0.18,0.047
1855,219637000,0.042,0.0201,0.209,-0.478,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1856,105504000,8.1,0.0,0.0,0.68,5.91,0.12,0.15,0.0556,0.0885,22093000,16135000,-0.298,-0.034
1857,2783872000,2.152,0.0,0.0,-1.13,0.0,0.0,0.0,-0.345,-0.655,0,-85068000,0.0,0.0
1858,15719500,7.85,0.0,0.0,5.67,10.53,0.521,-0.142,-0.113,1.063,18799000,3311000,0.0,0.394
1859,53428000,1.859,0.0,0.0,9.29,0.498,0.0,-4.739,-0.478,-1.623,18942000,8766000,0.0,0.069
1860,13404300,2.523,0.0,0.0,1.54,1.174,-1.015,-1.005,-0.275,-0.587,9989800,5886300,0.0,-0.05
1861,93886000,0.352,0.0,0.0,-0.584,5.7,-0.11,-0.135,-0.088,0.0,298952000,82000000,0.0,0.601
1862,54799000,0.406,0.0,0.0,-0.044,0.07,-0.914,-0.937,-0.0888,-0.147,9948000,4616000,0.0,-0.33
1863,96209068000,32.59,0.0,0.0,3.73,17.12,0.225,0.271,0.079,0.121,6117900000,3958500000,-0.135,0.11
1864,158596000,1.669,0.0,0.0,0.31,1.586,0.199,0.248,0.144,0.21,27350700,12781600,-0.495,0.122
1865,216017000,20.78,0.0159,0.35,3.29,10.1,0.328,0.411,0.0126,0.153,103011000,72971000,0.736,5.66
1866,25886900,4.174,0.0,0.0,-0.574,5.93,-0.189,-0.239,-0.151,-0.291,77616000,6391200,5.94,1.85
1867,28154020000,4.503,0.0,0.0,9.27,65.15,0.144,0.199,0.0968,564.09,5277452000,3289869000,0.233,0.152
1868,217781000,0.006,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1869,5121652000,7.24,0.0,0.0,-3.606,2.073,-1.584,-1.607,-0.282,-0.508,188116000,-13077085,0.0,2.236
1870,2425852000,40.9,0.0,0.0,2.02,39.79,0.0547,0.0987,0.0319,0.0508,1316688000,336970000,-0.273,0.121
1871,133460000,1.547,0.0,0.0,-0.168,3.286,-0.128,-0.116,-0.0848,-0.242,139166000,47393000,-0.962,0.181
1872,291869000,126.01,0.0121,1.84,18.57,162.91,0.114,0.145,0.0836,0.146,308925000,177040000,-0.453,-0.042
1873,712573000,17.83,0.0,0.0,6.6,12.8,0.575,0.711,0.237,0.519,454229000,344775000,-0.985,-0.813
1874,2461297000,24.22,0.0,0.0,-2.058,40.2,-0.0501,-0.0037,-0.0018,-0.0776,1813710000,573169000,-0.933,-0.136
1875,7008825000,24.87,0.0129,1.012,4.208,34.45,0.123,0.149,0.0758,16.96,2898500000,899500000,0.216,0.093
1876,70127485000,9.81,0.0234,4.97,8.76,50.23,0.175,0.235,0.149,0.841,15640001000,5966000000,0.163,0.128
1877,149846000,4.886,0.0,0.0,1.023,1.618,0.732,-0.465,-0.0841,-0.194,40421000,7235000,41.16,0.344
1878,15103200,2.144,0.007,0.0,-2.166,21.97,-0.0999,-0.0333,-0.0195,-48.98,786604000,239106000,0.0,-0.24
1879,8480100,0.561,0.0,0.0,-0.262,0.198,-1.222,-1.213,-0.298,-1.08,2962600,832260,0.0,2.566
1880,472658000,13.08,0.202,3.35,-15.77,-14.45,0.0,1.058,-0.0717,-69.84,-476559008,-62535000,-0.687,-0.335
1881,252838000,3.464,0.0,0.0,0.0,0.0,0.0,0.0,-0.314,-0.554,0,0,0.0,0.0
1882,8681846000,23.95,0.0398,0.733,2.05,13.87,0.182,0.216,0.0277,0.0721,6368900000,2307900000,-0.453,-0.174
1883,41838800,1.139,0.0,0.0,-0.06,0.686,-0.076,-0.0969,-0.0299,-0.0447,42637100,15560700,0.0,0.423
1884,1452676000,-22.48,0.0243,1.76,5.45,69.27,0.0789,0.164,0.0644,0.0,1468083000,433011000,0.203,0.446
1885,18600700,0.027,0.0,0.0,-1.295,0.148,0.0,-3.615,-0.44,-4.332,10776000,2002000,0.0,4.0
1886,185525000,10.85,0.0,0.0,5.06,88.77,0.059,0.0937,0.113,0.572,852265000,190799000,-0.254,0.363
1887,2634098000,5.44,0.0,0.0,-0.81,3.771,-0.318,-0.294,-0.0554,-0.204,452255000,292283000,0.0,0.303
1888,6356900,0.363,0.0,0.0,-5.61,12.73,-0.0414,-0.137,-0.114,-0.836,39080000,8868000,0.542,-0.291
1889,567867000,7.98,0.0,0.0,-1.304,0.178,0.0,-8.44,-0.102,-0.171,7383000,-22600000,0.0,0.564
1890,199524000,0.006,0.0,0.0,0.22,0.0,0.0,0.0,-0.0059,0.0,0,0,4.406,0.0
1891,18934847000,33.85,0.0091,1.5,9.56,140.31,0.0689,0.0936,0.123,0.314,14661348000,2022753000,0.367,0.221
1892,9663042000,18.09,0.0045,0.32,6.9,237.1,0.0297,0.0428,0.0493,0.434,33478001000,2632000000,0.923,0.219
1893,2571591000,10.83,0.0,0.0,-0.596,26.64,-0.06,-0.0461,-0.018,-0.138,8577000000,890000000,-0.56,0.299
1894,968605000,23.35,0.0089,0.75,5.01,85.06,0.0591,0.0803,0.116,0.234,982140000,199627000,-0.193,0.116
1895,2964742000,25.3,0.0046,0.4,3.888,64.52,0.0605,0.082,0.0461,16.49,2064500000,567000000,0.174,0.163
1896,8639792000,44.98,0.0321,1.15,3.68,25.25,0.152,0.216,0.0172,0.0924,6387798000,6057068000,-0.477,-0.211
1897,910310000,7.41,0.0,0.0,0.64,57.79,0.0107,0.0406,0.0346,0.0745,5084736000,975267000,-0.133,0.13
1898,3148784000,44.91,0.0172,2.599,2.46,72.1,0.0342,0.0477,0.0352,0.0553,1380656000,369642000,-0.091,0.239
1899,13977105000,20.04,0.0104,1.93,5.02,27.16,0.185,0.243,0.124,0.257,1984030000,814270000,0.058,0.084
1900,7916287000,121.47,0.0083,0.0,18.08,261.94,0.07,0.0897,0.0469,0.173,12881601000,8165600000,-0.37,0.059
1901,403139000,14.43,0.0,0.0,2.19,5.14,0.438,0.548,0.0141,0.154,71046000,64522000,0.187,0.122
1902,49022200,2.502,0.0,0.0,-1.981,0.0,0.0,0.0,-0.379,-0.694,0,-17799000,0.0,-1.0
1903,467678167000,28.51,0.0255,4.38,7.18,36.13,0.2,0.26,0.0881,0.265,96041001000,64020000000,0.226,0.019
1904,10664911000,13.37,0.0263,0.83,1.28,16.0,0.0822,0.0972,0.0354,0.0971,5152300000,2740100000,0.37,0.19
1905,201080000,1.255,0.0882,0.42,0.11,56.28,-0.0241,-0.0148,-0.0086,-0.591,2307600000,1212700000,-0.687,-0.068
1906,90139000,0.891,0.0,0.0,0.201,1.445,0.142,0.0509,0.0454,26.09,165040000,52541000,0.0,0.08
1907,2567749000,1.903,0.0,0.0,-0.488,0.0,0.0,0.0,-0.164,-0.151,0,0,0.0,0.0
1908,2171831000,10.55,0.0108,0.38,1.28,4.929,0.258,0.321,0.047,0.121,290153000,134982000,-0.187,0.066
1909,521122000,0.001,0.0,0.0,0.21,0.0,0.0,0.0,-0.0087,0.0,0,0,-0.566,0.0
1910,597059000,48.0,0.0226,1.2,4.1,70.54,0.0586,0.0939,0.0627,0.0892,713226000,334125000,-0.512,-0.046
1911,396452000000,87.0,0.0293,4.0,11.85,40.61,0.307,0.381,0.0098,13.8,120585003000,130898000000,-0.166,0.0
1912,55560000,5.71,0.0455,0.2,0.39,11.24,0.0364,0.0536,0.0547,0.0759,139017000,27331600,-0.641,-0.173
1913,22614700,1.252,0.0,0.0,3.68,0.0,0.0,0.0,-0.372,-0.531,0,0,0.0,0.0
1914,24734500,0.409,0.0,0.0,-1.472,0.302,0.0,-1.641,-0.322,-1.238,6835500,535490,0.0,1.282
1915,13358100,5.01,0.0,0.0,0.07,11.89,0.0058,0.0095,0.0098,-0.0184,67902000,16021300,-0.585,0.248
1916,182821000,0.01,0.0,0.0,-0.101,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1917,3194000000,3.795,0.0371,0.0,1.925,98.17,0.0208,0.0412,0.0427,67.56,15697000000,5445000000,0.571,-0.025
1918,220997000,2.168,0.0,0.0,0.01,6.65,0.0028,0.0122,0.0087,0.0089,96200000,72346000,-0.769,0.267
1919,25196775000,12.55,0.0325,2.33,4.35,43.76,0.1,0.132,0.0658,0.342,14902000000,4597000000,0.011,0.089
1920,2243610000,52.13,0.0056,1.03,10.19,76.57,0.134,0.171,0.0852,0.208,891155000,341665000,0.343,0.124
1921,7622500,12.83,0.0,0.0,-2.137,3.948,0.0,-17.09,-0.439,-2.63,5748000,7143000,0.0,-0.863
1922,1431306000,40.48,0.0342,3.08,-0.94,217.7,-0.0004,0.0198,0.0178,-0.0022,3458300000,273900000,0.821,-0.002
1923,586716000,27.36,0.04,0.8,0.64,23.81,0.0269,0.0658,0.0197,0.023,665965000,236618000,-0.962,-0.044
1924,1554115000,13.6,0.062,0.0,1.459,19.36,0.0908,0.0861,0.0199,-2.811,2305300000,948000000,30.13,0.132
1925,60382000,0.2,0.0,0.0,-0.466,0.305,-1.354,-1.53,-0.494,-1.511,9823600,11933900,0.0,0.206
1926,260403000,5.92,0.0486,0.36,-0.347,18.68,-0.006,0.021,0.0201,-0.0184,687078000,210019000,-0.411,0.135
1927,2686489000,40.79,0.0197,0.6,8.56,75.8,0.117,0.153,0.102,24.34,6638944000,1286106000,0.785,0.258
1928,13683800,1.055,0.0,0.0,-0.859,0.21,0.0,-4.09,-0.304,-0.694,2982900,2737800,0.0,-0.288
1929,7323534000,11.32,0.0093,0.47,1.022,53.83,0.0212,0.0582,0.0485,10.82,7455000000,806000000,0.272,-0.118
1930,1506440000,7.44,0.0,0.0,-1.962,0.948,-2.071,-1.8,-0.131,-0.316,56852000,-45362000,0.0,624.25
1931,54865527000,17.72,0.021,0.762,1.28,9.63,0.134,0.202,0.0338,0.0737,13645000000,7003000000,-0.656,0.114
1932,578221000,18.46,0.0,0.0,1.49,58.43,0.0261,0.0456,0.043,0.0853,1462707000,104602000,2.8,0.387
1933,649840000,33.01,0.0179,0.25,0.17,129.4,0.002,0.0156,0.0177,0.008,4981900000,919200000,-0.903,-0.023
1934,635417000,33.01,0.0177,0.25,0.17,129.4,0.002,0.0156,0.0177,0.008,4981900000,919200000,-0.903,-0.023
1935,47172100,12.26,0.0475,0.0,-3.147,64.26,-0.0308,-0.0074,-0.0077,-0.143,179502000,24220000,0.0,0.269
1936,4695600,4.441,0.0,0.0,-1.673,11.47,-2.833,-0.669,-0.174,-1.681,25078100,12565500,0.0,0.054
1937,4180142000,49.64,0.0,0.0,1.59,44.03,0.0363,0.0618,0.0188,3.298,2645855000,593699000,1.772,0.245
1938,17306590000,11.57,0.0447,0.78,2.192,7.64,0.305,0.381,0.0114,15.44,7055000000,7683000000,-0.153,-0.078
1939,32224604000,23.31,0.0,0.0,6.43,30.11,0.207,0.246,0.105,0.283,5420000000,3450000000,0.093,0.115
1940,57491000,6.33,0.0559,0.4,0.17,1.149,0.148,0.213,0.0042,0.0268,9419000,9735000,-0.338,-0.116
1941,1200181000,10.56,0.0209,1.16,4.28,84.12,0.0523,0.0691,0.157,0.446,1701461000,456864000,0.135,0.087
1942,3030376000,29.25,0.0109,0.51,6.1,52.08,0.12,0.18,0.1,21.56,2737226000,768418000,0.061,0.189
1943,49209172000,39.24,0.041,1.6,0.99,21.06,0.0471,0.192,0.0334,0.0249,25813000000,8695000000,-0.407,0.029
1944,921612000,16.74,0.0,0.0,0.41,5.7,0.0791,-0.159,-0.0315,0.0304,116108000,73403000,0.0,0.394
1945,13983403000,15.69,0.0417,0.78,0.29,2.783,0.15,0.33,0.0193,0.0243,1712504000,946674000,-0.909,0.176
1946,813505000,1.689,0.0,0.0,-0.475,0.615,-0.612,-0.588,-0.17,-0.356,218822000,163384000,0.0,0.024
1947,11966600,3.651,0.0967,0.16,-1.545,12.85,-0.12,-0.133,-0.0357,-0.28,136238000,138380,-0.294,-0.088
1948,79321000,0.145,0.0,0.0,0.93,0.0,0.0,0.0,-0.0034,0.0,0,0,-0.094,0.0
1949,169158000,0.612,0.0,0.0,0.0,5.56,-1.784,-0.736,-0.174,-2.02,13553000,1741300,0.0,0.511
1950,44993090000,19.0,0.0123,0.61,-0.659,10.78,-0.0568,-0.0114,-0.0006,-3.022,7333987000,20019552000,-0.671,-0.728
1951,55207666000,14.83,0.0139,4.45,22.16,66.63,0.333,0.4,0.203,1.1,9852469000,5619442000,0.034,0.307
1952,361891000,0.139,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0,0,-0.281,0.0
1953,58091000,2.144,0.0,0.0,-0.92,7.79,-0.143,-0.103,-0.0492,-0.445,335514000,57511000,0.0,-0.001
1954,266530000,0.389,0.0,0.0,-0.68,1.29,-0.416,-0.338,-0.148,-0.942,167461000,102702000,0.0,-0.045
1955,192356000,3.867,0.0,0.0,-11.81,54.68,-0.215,-0.139,-0.122,-10.78,475745000,51709000,0.0,0.961
1956,46101420000,1.295,0.0348,4.62,5.27,59.83,0.0884,0.127,0.09,391.66,20175999000,6142000000,-0.007,0.009
1957,42707059000,13.67,0.0588,1.103,1.11,8.41,0.132,0.205,0.0349,0.0811,19046001000,7749000000,0.172,0.354
1958,166659000,2.719,0.0,0.0,0.3,0.309,0.0,-1.719,-0.0897,-0.312,10721000,26591000,0.0,0.463
1959,2130440000,14.83,0.031,0.8,1.639,24.48,0.0675,0.112,0.0555,10.82,2023739000,653477000,-0.209,0.023
1960,4347556000,1.404,0.0,0.0,0.13,1.779,0.0502,0.0549,0.0194,0.0745,310938000,211183000,-0.221,0.339
1961,1159095000,5.52,0.0,0.0,2.06,2.558,0.805,-0.183,-0.0568,0.477,177041000,28609000,0.0,7.2
1962,6977837000,27.02,0.0017,0.5,6.07,33.37,0.184,0.228,0.0496,0.219,759838000,164762000,-0.101,0.316
1963,333002000,5.62,0.0,0.0,-2.27,0.0,0.0,0.0,-0.203,-0.336,0,0,0.0,0.0
1964,1530673000,62.15,0.0908,2.25,0.04,26.22,0.174,0.119,0.0175,0.12,1129586000,337531000,2.996,0.952
1965,278282400000,5.27,0.0282,1.74,2.281,9.79,0.234,0.289,0.0836,44.13,42342998000,23298000000,0.14,0.102
1966,390227000,9.22,0.0,0.0,-6.01,0.0,0.0,0.0,-0.268,-0.591,0,0,0.0,0.0
1967,636553000,17.64,0.0069,0.15,3.33,90.34,0.0377,0.0672,0.0484,0.187,1903200000,334100000,0.948,0.262
1968,150297000,0.328,0.0,0.0,-0.119,0.534,-0.34,-0.396,-0.221,-0.451,48414200,10637600,0.0,0.077
1969,60311000,3.573,0.0,0.0,1.16,1.814,0.682,-1.288,-0.385,0.421,16596700,6617400,0.371,-0.232
1970,127983000,0.202,0.0,0.0,0.1,2.414,-0.0675,-0.002,-0.0019,-0.602,236557000,98818000,-0.184,-0.298
1971,4316200,9.75,0.0,0.0,-1.774,0.002,0.0,0.0,-0.294,-1.239,12060,-5137983,0.0,0.0
1972,417948000,0.684,0.0,0.0,-1.422,3.19,-0.353,-0.206,-0.133,-8.91,249763000,57417000,0.0,-0.041
1973,34050892000,13.49,0.0213,0.89,3.27,197.73,0.0169,0.0304,0.0564,0.259,144146006000,31333000000,0.639,0.093
1974,4769700,0.018,0.0,0.0,-2.182,0.0,0.0,0.0,-0.828,-2.027,0,0,0.0,0.0
1975,4978421000,46.54,0.0525,2.1,1.93,9.2,0.212,0.301,0.0192,0.0449,1073728000,685459000,0.7,0.188
1976,1113121000,20.6,0.105,1.72,0.6,1.69,0.528,0.529,0.0087,0.0408,110059000,181753000,-0.462,-0.093
1977,5031767000,17.68,0.0441,0.82,-0.851,3.593,-0.144,0.0467,0.0044,-0.0429,760257000,268233000,0.0,1.803
1978,141047000,0.718,0.0,0.0,-0.131,0.605,-0.287,-0.325,-0.131,-0.224,27041900,13769600,-0.66,0.285
1979,643921000,13.37,0.0471,0.44,0.94,3.101,0.302,0.422,0.0085,0.0681,213043000,218055000,-0.038,-0.085
1980,1071562000,7.61,0.0807,0.75,1.36,18.04,0.0749,0.0952,0.0628,0.183,2083800000,446200000,-0.419,-0.08
1981,104693000,4.743,0.0,0.0,-2.923,0.0,0.0,0.0,-0.271,-0.491,0,0,0.0,0.0
1982,1409942000,9.24,0.0,0.0,-2.85,0.824,0.0,-4.385,-0.227,-0.356,20000000,-35043000,0.0,0.0
1983,278712000,7.26,0.0,0.0,1.29,21.29,0.0587,0.0767,0.0913,0.196,421624000,107827000,0.62,0.071
1984,8137799000,34.47,0.0,0.0,-5.79,1.39,0.0,-5.49,-0.164,-0.268,42323000,36964000,0.0,0.0
1985,678176000,9.53,0.0,0.0,-0.35,16.18,-0.0054,-0.0053,-0.0025,-0.0083,141089000,27148000,-0.467,0.504
1986,1995439000,21.03,0.0,0.0,-4.478,0.0,0.0,0.0,-0.134,-0.273,0,0,0.0,0.0
1987,217875000,0.229,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
1988,2964900,2.295,0.0,0.0,-4.431,53.08,-0.116,-0.108,-0.199,-1.563,133903000,32773000,0.0,-0.028
1989,3676430000,34.71,0.0639,2.0,4.289,147.74,0.0298,0.0537,0.0388,12.25,18578000000,7996000000,-0.503,-0.07
1990,52035000,11.73,0.0,0.0,0.34,49.83,0.0069,0.017,0.0139,0.0298,536316000,43214000,0.529,0.034
1991,1246974000,7.43,0.0,0.0,-0.158,6.83,-0.0363,0.0122,0.0042,-0.0321,860600000,225100000,25.16,0.14
1992,12444400,0.027,0.0,0.0,-0.643,0.0,0.0,0.0,-0.751,-1.48,0,0,0.0,0.0
1993,30126200,1.762,0.0,0.0,-0.226,0.012,0.0,-44.81,-0.207,-0.259,260910,-2213,0.0,0.0
1994,195052000,0.074,0.0,0.0,-0.168,0.028,0.0,-6.21,-0.568,-1.875,2947000,1310800,0.0,1.318
1995,1070352000,6.27,0.0,0.0,-1.99,0.0,0.0,0.0,-0.171,-0.284,0,0,0.0,0.0
1996,217456000,6.5,0.0,0.0,-0.573,9.17,-0.0367,-0.0922,-0.0575,-0.0494,169043000,59795000,0.0,-0.035
1997,402875000,0.127,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0,0,-0.225,0.0
1998,623803000,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.827,0.0
1999,2427456000,9.68,0.058,0.96,0.59,4.892,0.157,0.152,0.0081,0.0567,669900000,486800000,-0.745,-0.208
2000,3432300000,71.33,0.0093,1.68,4.361,106.88,0.041,0.0802,0.0331,5.85,1905818000,596141000,-0.168,0.096
2001,1688735000,9.41,0.0,0.0,-2.489,0.879,0.0,-3.408,-0.153,-0.309,45962000,-64185000,0.0,-0.53
2002,508049000,4.142,0.0,0.0,-1.045,0.0,0.0,0.0,-0.187,-0.319,0,0,0.0,0.0
2003,13692415000,58.14,0.0044,0.25,4.01,56.46,0.0712,0.126,0.0139,0.0643,13912001000,5537000000,-0.365,0.027
2004,119738000,0.286,0.0,0.0,-1.528,1.407,-1.636,-0.921,-0.18,-1.027,109192000,31429000,0.0,-0.1
2005,9902700,1.093,0.0,0.0,-1.057,0.0,0.0,0.0,-0.438,-0.785,0,18000000,0.0,0.0
2006,6262408000,181.22,0.0074,1.61,44.73,954.14,0.047,0.0755,0.107,0.272,27550800000,4259000000,0.179,0.182
2007,101148000,16.11,0.0,0.0,0.45,14.5,0.0326,0.0765,0.0378,0.0297,112290000,50913000,-0.77,0.026
2008,10095088000,12.53,0.0484,4.5,4.88,19.68,0.248,0.311,0.0641,0.394,1996102000,1214278000,0.37,0.106
2009,5606760000,31.29,0.0166,3.2,3.5,62.3,0.0565,0.0891,0.0848,0.113,1709871000,355719000,0.225,0.085
2010,725428000,20.38,0.0276,0.544,-0.288,2.541,0.0639,0.402,0.0162,0.0091,87172000,66392000,0.0,0.236
2011,119081000,21.21,0.0316,0.82,2.36,10.34,0.229,0.319,0.009,0.0981,51616000,60081000,-0.444,-0.172
2012,505627000,6.31,0.0,0.0,-0.747,5.74,-0.161,-0.159,-0.0689,-0.138,252832000,77307000,0.0,-0.168
2013,1603000000,5.29,0.0,0.0,0.1,6.91,0.0472,0.189,0.0469,0.032,1192673000,477164000,-0.904,0.124
2014,446916000,3.978,0.0,0.0,-0.751,2.346,-0.448,-0.445,-0.135,-0.24,136462000,83244000,0.0,0.155
2015,3021774000,0.119,0.0,0.0,-0.715,0.118,0.0,-8.89,-0.345,-1.289,41916000,-14148000,0.0,0.603
2016,142878000,21.84,0.0,0.0,3.23,117.25,0.0602,0.081,0.105,0.325,1406007000,324780000,-0.698,0.047
2017,1210643000,16.7,0.0317,0.56,1.56,4.998,0.314,0.453,0.0103,0.101,305262000,268092000,0.019,0.276
2018,600637000,13.25,0.0411,0.48,1.76,3.651,0.482,0.692,0.0119,0.135,186330000,183145000,-0.146,-0.087
2019,89434000,4.188,0.0,0.0,-1.867,0.0,0.0,0.0,-0.266,-0.451,0,0,0.0,0.0
2020,13484311000,57.27,0.0,0.0,8.71,5.96,1.505,0.0123,0.0005,0.149,974000000,706000000,0.589,-0.008
2021,13415623000,57.27,0.0,0.0,8.72,5.96,1.505,0.0123,0.0005,0.149,974000000,706000000,0.589,-0.008
2022,2932760000,7.71,0.0125,0.05,0.97,19.55,0.053,0.0668,0.0671,0.147,3607371000,220856000,-0.922,0.818
2023,1069803000,10.67,0.0,0.0,2.775,12.14,0.238,0.155,0.0209,30.65,1240649000,412821000,0.577,0.237
2024,627500000,0.08,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0,0,16.03,0.0
2025,26661600,3.137,0.0,0.0,-5.85,7.74,-0.755,-0.234,-0.0792,-99999.99,314133000,46097000,-0.594,-0.26
